,Month,crime_count,ethnic_percent_in_ethnic_population,house_price_to_earning_ratio,economically_inactive_percent,unemployed_percent,qualification_index_score,no_qualifications,level_4_qualifications_and_above
1040,2021-08-01,435,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1041,2021-09-01,517,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1042,2021-01-01,112,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1043,2021-02-01,122,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1044,2021-03-01,152,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1045,2021-04-01,191,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1046,2021-05-01,175,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1047,2021-06-01,170,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1048,2021-07-01,162,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1049,2021-08-01,167,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1050,2021-09-01,164,0.16380363644978996,10.89,37.4,1.9,2.64,13.6,37.8
1051,2021-01-01,616,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1052,2021-02-01,594,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1053,2021-03-01,694,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1054,2021-04-01,686,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1055,2021-05-01,820,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1056,2021-06-01,740,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1057,2021-07-01,821,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1058,2021-08-01,716,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1059,2021-09-01,806,0.4433703664937525,16.93,32.3,5.5,2.7,18.5,48.3
1060,2021-01-01,360,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1061,2021-02-01,361,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1062,2021-03-01,408,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1063,2021-04-01,362,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1064,2021-05-01,491,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1065,2021-06-01,475,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1066,2021-07-01,520,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1067,2021-08-01,461,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1068,2021-09-01,523,0.15660032359033113,11.21,33.2,3.9,2.16,21.0,24.4
1069,2021-01-01,260,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1070,2021-02-01,178,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1071,2021-03-01,230,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1072,2021-04-01,320,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1073,2021-05-01,339,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1074,2021-06-01,335,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1075,2021-07-01,355,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1076,2021-08-01,324,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1077,2021-09-01,300,0.27294397768983164,11.25,39.2,1.9,2.67,13.8,39.9
1078,2021-01-01,351,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1079,2021-02-01,344,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1080,2021-03-01,423,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1081,2021-04-01,420,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1082,2021-05-01,413,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1083,2021-06-01,404,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1084,2021-07-01,470,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1085,2021-08-01,382,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1086,2021-09-01,419,0.43828123350918724,15.68,36.3,4.1,2.65,17.4,45.0
1087,2021-01-01,118,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1088,2021-02-01,116,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1089,2021-03-01,139,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1090,2021-04-01,141,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1091,2021-05-01,171,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1092,2021-06-01,145,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1093,2021-07-01,175,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1094,2021-08-01,140,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1095,2021-09-01,180,0.16679201292374668,11.51,34.8,2.4,2.76,10.9,41.4
1096,2021-01-01,345,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1097,2021-02-01,307,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1098,2021-03-01,350,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1099,2021-04-01,444,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1100,2021-05-01,426,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1101,2021-06-01,455,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1102,2021-07-01,425,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1103,2021-08-01,420,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1104,2021-09-01,419,0.15493582641898637,4.76,45.4,4,2.2,23.1,24.8
1105,2021-01-01,301,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1106,2021-02-01,268,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1107,2021-03-01,339,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1108,2021-04-01,361,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1109,2021-05-01,386,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1110,2021-06-01,397,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1111,2021-07-01,354,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1112,2021-08-01,379,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1113,2021-09-01,358,0.1526823791396355,10.78,41.4,3.8,2.29,20.1,28.6
1114,2021-01-01,329,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1115,2021-02-01,289,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1116,2021-03-01,361,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1117,2021-04-01,477,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1118,2021-05-01,539,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1119,2021-06-01,508,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1120,2021-07-01,535,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1121,2021-08-01,423,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1122,2021-09-01,472,0.20841450973058,10.32,42.3,2.9,2.27,19.9,26.5
1123,2021-01-01,431,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1124,2021-02-01,390,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1125,2021-03-01,444,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1126,2021-04-01,491,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1127,2021-05-01,553,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1128,2021-06-01,510,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1129,2021-07-01,573,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1130,2021-08-01,497,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1131,2021-09-01,524,0.43970243220286565,12.51,36.9,3.6,2.3,20.0,29.5
1132,2021-01-01,205,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1133,2021-02-01,179,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1134,2021-03-01,215,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1135,2021-04-01,225,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1136,2021-05-01,274,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1137,2021-06-01,248,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1138,2021-07-01,223,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1139,2021-08-01,216,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1140,2021-09-01,259,0.18092513759535664,15.53,35.6,3.2,2.59,16.0,39.6
1141,2021-01-01,190,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1142,2021-02-01,177,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1143,2021-03-01,207,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1144,2021-04-01,231,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1145,2021-05-01,244,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1146,2021-06-01,286,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1147,2021-07-01,310,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1148,2021-08-01,272,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1149,2021-09-01,225,0.15258170390749773,8.38,38.6,2.5,2.57,14.9,35.6
1150,2021-01-01,511,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1151,2021-02-01,561,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1152,2021-03-01,731,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1153,2021-04-01,644,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1154,2021-05-01,764,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1155,2021-06-01,792,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1156,2021-07-01,803,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1157,2021-08-01,628,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1158,2021-09-01,678,0.5132876372929115,13.18,36.2,4.8,2.5,18.2,37.5
1159,2021-01-01,235,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1160,2021-02-01,186,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1161,2021-03-01,273,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1162,2021-04-01,259,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1163,2021-05-01,297,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1164,2021-06-01,260,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1165,2021-07-01,267,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1166,2021-08-01,243,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1167,2021-09-01,248,0.1906805675895084,8.56,38.3,2.2,2.37,18.3,29.4
1168,2021-01-01,172,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1169,2021-02-01,172,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1170,2021-03-01,211,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1171,2021-04-01,230,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1172,2021-05-01,210,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1173,2021-06-01,288,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1174,2021-07-01,203,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1175,2021-08-01,219,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1176,2021-09-01,227,0.24627846453760252,14.17,37.8,2.4,2.64,12.5,37.0
1177,2021-01-01,572,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1178,2021-02-01,520,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1179,2021-03-01,713,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1180,2021-04-01,673,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1181,2021-05-01,774,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1182,2021-06-01,819,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1183,2021-07-01,789,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1184,2021-08-01,693,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1185,2021-09-01,690,0.48354481787833725,11.99,34.1,5.2,2.55,18.6,41.6
1186,2021-01-01,313,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1187,2021-02-01,286,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1188,2021-03-01,323,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1189,2021-04-01,335,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1190,2021-05-01,378,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1191,2021-06-01,395,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1192,2021-07-01,426,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1193,2021-08-01,347,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1194,2021-09-01,413,0.30342172629901165,9.97,36,2.3,2.49,15.6,33.4
1195,2021-01-01,246,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1196,2021-02-01,249,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1197,2021-03-01,296,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1198,2021-04-01,313,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1199,2021-05-01,322,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1200,2021-06-01,277,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1201,2021-07-01,264,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1202,2021-08-01,239,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1203,2021-09-01,270,0.13798715108858953,4.55,42.3,3.4,2.2,22.8,25.2
1204,2021-01-01,452,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1205,2021-02-01,390,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1206,2021-03-01,508,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1207,2021-04-01,521,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1208,2021-05-01,574,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1209,2021-06-01,524,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1210,2021-07-01,544,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1211,2021-08-01,526,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1212,2021-09-01,530,0.234309857356955,7.95,36.4,3.7,2.2,21.7,26.2
1213,2021-01-01,174,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1214,2021-02-01,137,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1215,2021-03-01,148,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1216,2021-04-01,205,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1217,2021-05-01,231,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1218,2021-06-01,171,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1219,2021-07-01,234,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1220,2021-08-01,214,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1221,2021-09-01,268,0.11557348857364641,7.11,46,2.9,2.45,18.0,32.3
1222,2021-01-01,367,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1223,2021-02-01,285,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1224,2021-03-01,457,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1225,2021-04-01,479,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1226,2021-05-01,474,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1227,2021-06-01,503,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1228,2021-07-01,520,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1229,2021-08-01,512,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1230,2021-09-01,530,0.23567904051402894,9.98,48.7,2.9,2.33,18.5,27.4
1231,2021-01-01,354,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1232,2021-02-01,469,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1233,2021-03-01,571,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1234,2021-04-01,584,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1235,2021-05-01,635,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1236,2021-06-01,621,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1237,2021-07-01,673,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1238,2021-08-01,603,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1239,2021-09-01,658,0.3634208088120628,15.38,32,5.4,2.97,13.8,56.6
1240,2021-01-01,298,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1241,2021-02-01,287,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1242,2021-03-01,365,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1243,2021-04-01,336,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1244,2021-05-01,407,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1245,2021-06-01,399,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1246,2021-07-01,400,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1247,2021-08-01,444,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1248,2021-09-01,415,0.24056850095485424,37.01,39,4.6,3.1,11.4,59.5
1249,2021-01-01,310,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1250,2021-02-01,313,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1251,2021-03-01,372,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1252,2021-04-01,423,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1253,2021-05-01,474,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1254,2021-06-01,425,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1255,2021-07-01,450,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1256,2021-08-01,396,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1257,2021-09-01,424,0.25894676458160765,8.92,43.8,2.5,2.11,23.4,23.3
1258,2021-01-01,207,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1259,2021-02-01,194,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1260,2021-03-01,296,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1261,2021-04-01,286,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1262,2021-05-01,305,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1263,2021-06-01,370,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1264,2021-07-01,342,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1265,2021-08-01,262,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1266,2021-09-01,306,0.28199971482062575,14.76,34,3.9,2.93,11.9,51.4
1267,2021-01-01,1368,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1268,2021-02-01,1418,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1269,2021-03-01,1609,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1270,2021-04-01,1730,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1271,2021-05-01,1931,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1272,2021-06-01,1856,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1273,2021-07-01,1853,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1274,2021-08-01,1648,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1275,2021-09-01,1771,0.7268969890018013,6.76,41.6,3.5,2.33,20.7,29.9
1276,2021-01-01,474,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1277,2021-02-01,455,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1278,2021-03-01,567,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1279,2021-04-01,587,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1280,2021-05-01,633,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1281,2021-06-01,591,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1282,2021-07-01,719,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1283,2021-08-01,585,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1284,2021-09-01,662,0.25926892532444856,5.76,40.6,3.5,2.07,26.2,23.8
1285,2021-01-01,681,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1286,2021-02-01,570,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1287,2021-03-01,819,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1288,2021-04-01,787,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1289,2021-05-01,868,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1290,2021-06-01,978,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1291,2021-07-01,945,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1292,2021-08-01,868,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1293,2021-09-01,966,0.5329914581428125,15.74,26.7,5.3,2.97,13.1,56.3
1294,2021-01-01,361,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1295,2021-02-01,320,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1296,2021-03-01,388,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1297,2021-04-01,400,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1298,2021-05-01,416,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1299,2021-06-01,409,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1300,2021-07-01,395,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1301,2021-08-01,366,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1302,2021-09-01,344,0.2398402834423909,6.4,45,2.8,2.54,15.8,32.3
1303,2021-01-01,2953,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1304,2021-02-01,2835,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1305,2021-03-01,3314,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1306,2021-04-01,3414,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1307,2021-05-01,3800,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1308,2021-06-01,3847,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1309,2021-07-01,3861,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1310,2021-08-01,3799,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1311,2021-09-01,3913,1.3623926126662396,7.19,39.1,4.1,2.49,18.2,34.7
1312,2021-01-01,1369,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1313,2021-02-01,1323,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1314,2021-03-01,1605,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1315,2021-04-01,1531,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1316,2021-05-01,1609,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1317,2021-06-01,1697,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1318,2021-07-01,1688,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1319,2021-08-01,1608,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1320,2021-09-01,1676,0.6184328497376186,7.64,41.7,5,2.1,26.7,26.8
1321,2021-01-01,165,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1322,2021-02-01,153,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1323,2021-03-01,202,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1324,2021-04-01,181,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1325,2021-05-01,204,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1326,2021-06-01,231,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1327,2021-07-01,242,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1328,2021-08-01,203,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1329,2021-09-01,200,0.16763936279423972,11.88,43.8,2.8,2.51,16.1,34.8
1330,2021-01-01,652,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1331,2021-02-01,629,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1332,2021-03-01,700,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1333,2021-04-01,688,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1334,2021-05-01,782,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1335,2021-06-01,784,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1336,2021-07-01,815,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1337,2021-08-01,630,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1338,2021-09-01,741,0.5043040507451494,14.05,30,5.7,2.81,14.6,49.8
1339,2021-01-01,169,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1340,2021-02-01,165,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1341,2021-03-01,225,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1342,2021-04-01,193,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1343,2021-05-01,181,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1344,2021-06-01,197,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1345,2021-07-01,226,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1346,2021-08-01,127,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1347,2021-09-01,213,0.17859115013029556,10.48,40.6,2.4,2.47,17.1,33.6
1348,2021-01-01,375,0.17419164248587418,6.05,41.9,4.5,2.4,17.4,26.4
1349,2021-02-01,382,0.17419164248587418,6.05,41.9,4.5,2.4,17.4,26.4
1350,2021-03-01,429,0.17419164248587418,6.05,41.9,4.5,2.4,17.4,26.4
1351,2021-04-01,402,0.17419164248587418,6.05,41.9,4.5,2.4,17.4,26.4
